Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000087842	-1.35951998	2.46e-08	1.86e-05	0.002564543	0.064429951
ENSG00000165197	-1.224787182	5.66e-05	0.10385607	0.025165244	0.259734265
ENSG00000165195	0.191697174	0.376505392	1	0.550423106	0.967407242
ENSG00000130829	0.309841254	0.573892852	1	0.686260884	0.990939738
ENSG00000198753	-0.134204922	0.806527544	1	0.848601327	0.996332353
ENSG00000172534	-0.110665875	0.44373186	1	0.59794922	0.976511034
ENSG00000102032	-0.584364719	0.000125613	0.259560911	0.03225859	0.295887687
ENSG00000102030	-0.242921284	0.113483902	1	0.325686073	0.854310793
ENSG00000089820	0.596312846	0.040394017	1	0.218573138	0.746277686
ENSG00000126895	2.205645692	0.151378616	NA	0.366567184	0.884134607
ENSG00000198910	2.562549467	2.55e-21	2.49e-19	7.53e-07	0.000146284
ENSG00000184216	0.141947527	0.296376161	1	0.491047158	0.950365786
ENSG00000169057	-0.023669671	0.908293724	1	0.923671021	0.99957234
ENSG00000102076	0.037045424	0.96775417	1	0.971279073	0.99957234
ENSG00000268221	0.037045424	0.96775417	1	0.971279073	0.99957234
ENSG00000269433	0.037045424	0.96775417	1	0.971279073	0.99957234
ENSG00000166160	0.037045424	0.96775417	1	0.971279073	0.99957234
ENSG00000130827	-0.62663474	0.004916727	1	0.105178751	0.534833316
ENSG00000071889	0.805546892	7.7e-09	5.09e-06	0.001831001	0.052474656
ENSG00000160211	-0.270771108	0.348418952	1	0.529919427	0.963162319
ENSG00000130830	0.189473833	0.277486211	1	0.476169729	0.945372709
ENSG00000130826	-0.642608837	0.013602621	1	0.148854814	0.626906088
ENSG00000269437	2.90286363	7.17e-13	2.32e-10	0.000139889	0.008184284
ENSG00000126952	2.90286363	7.17e-13	2.32e-10	0.000139889	0.008184284
ENSG00000269405	2.90286363	7.17e-13	2.32e-10	0.000139889	0.008184284
ENSG00000123562	-0.154430757	0.371502169	1	0.547002093	0.966137713
ENSG00000123560	-1.332664279	2.86e-06	0.003572253	0.010212611	0.1549376
ENSG00000101843	0.172785227	0.099496507	1	0.308629186	0.842394755
ENSG00000157514	0.750214833	0.12892967	1	0.342602634	0.869650519
ENSG00000089682	-0.01726137	0.96172788	1	0.966149404	0.99957234
ENSG00000133131	1.248708088	8.8e-22	8.03e-20	5.67e-07	0.000117635
ENSG00000133135	0.989329972	0.00018918	0.414105838	0.036637439	0.317229896
ENSG00000068650	0.048355644	0.724074501	1	0.789103602	0.995548754
ENSG00000126217	-0.436400397	0.089046769	1	0.295597632	0.82924874
ENSG00000057593	-0.875414179	0.014364804	1	0.151699362	0.6323245
ENSG00000126218	-2.19304917	0.159208838	NA	0.374421179	0.889102985
ENSG00000139842	0.062204835	0.277556879	1	0.476241379	0.945372709
ENSG00000185896	-0.133439562	0.085365093	1	0.290791175	0.824274981
ENSG00000153531	-0.751289321	0.760929158	NA	0.816022631	0.996239877
ENSG00000185974	-0.351180689	0.754224568	1	0.811004047	0.995906554
ENSG00000183087	-1.344230054	1.65e-12	5.63e-10	0.000175438	0.009726692
ENSG00000283199	-1.521491981	NA	NA	0.611011817	0.979210244
ENSG00000185989	-1.017298966	3.38e-06	0.004316438	0.010738752	0.159522775
ENSG00000172301	-0.503031145	0.000798741	1	0.057844624	0.401801012
ENSG00000036448	-1.772289579	0.000877857	1	0.059621771	0.408122009
ENSG00000091879	-3.05843945	4.47e-13	1.44e-10	0.000123776	0.007302069
ENSG00000155189	0.22280903	0.349208639	1	0.5304695	0.963201378
ENSG00000136098	-0.194348973	0.336576006	1	0.521181288	0.960082501
ENSG00000136100	-0.212316722	0.153655066	1	0.368987132	0.884895639
ENSG00000136114	-0.385613171	0.297056262	1	0.491605142	0.950493455
ENSG00000102743	0.029991358	0.930487266	1	0.940112619	0.99957234
ENSG00000147475	0.348859929	0.000109753	0.222255356	0.030926238	0.289438087
ENSG00000147471	0.110408336	0.237573859	1	0.444390845	0.929390854
ENSG00000020181	-0.819003197	0.001719341	1	0.074047426	0.456233138
ENSG00000104221	0.027916521	0.870349211	1	0.89581191	0.998294162
ENSG00000156675	0.257994929	0.106001083	1	0.316518864	0.849192193
ENSG00000188778	-1.698243653	0.287639335	NA	0.484356216	0.947228548
ENSG00000187840	0.848737546	0.00020887	0.463935745	0.037792216	0.322440257
ENSG00000179168	-0.210489904	0.515339055	1	0.646951837	0.986379164
ENSG00000102524	-0.321995454	0.508879946	1	0.642525435	0.98562623
ENSG00000187498	-1.050135617	4.81e-05	0.086325105	0.023939533	0.252936375
ENSG00000134871	-0.939034856	0.000281141	0.657638626	0.041578326	0.336878462
ENSG00000139832	0.748003887	3.9e-06	0.005050037	0.011196043	0.163757596
ENSG00000213995	-0.000585047	0.996155555	1	0.996952226	0.99957234
ENSG00000143851	-2.127581675	0.000119258	0.245147607	0.031761294	0.292774155
ENSG00000088448	-0.211973716	0.257033618	1	0.459922896	0.938411079
ENSG00000102606	0.026788719	0.846043479	1	0.877442225	0.997421634
ENSG00000104660	-0.074368312	0.622792284	1	0.720218104	0.993183697
ENSG00000104671	-0.199569299	0.053536558	1	0.24269533	0.77668919
ENSG00000150625	-2.530029027	NA	NA	0.487746414	0.948313716
ENSG00000164122	-2.000745848	0.072589387	1	0.272682719	0.808957461
ENSG00000150630	-0.19813307	0.565781465	1	0.680874404	0.990503719
ENSG00000038002	-0.337252146	0.001678831	1	0.073446695	0.454958485
ENSG00000164741	0.266186513	0.466142295	1	0.613121613	0.979738815
ENSG00000104626	-0.043463352	0.809330679	1	0.850521396	0.996332353
ENSG00000173273	0.066730664	0.648319219	1	0.736452575	0.995548754
ENSG00000120875	0.283274313	0.27344196	1	0.473109033	0.943589434
ENSG00000133872	0.039024066	0.796171087	1	0.840939946	0.996332353
ENSG00000102738	-0.037172282	0.834006982	1	0.869152136	0.996332353
ENSG00000176209	0.062521629	0.570999406	1	0.684185762	0.990939738
ENSG00000070501	0.130404469	0.401658802	1	0.568526891	0.970857586
ENSG00000104365	0.078589242	0.399824928	1	0.567323165	0.970554667
ENSG00000104368	-0.830296798	0.016847429	1	0.160329804	0.648536332
ENSG00000070718	0.334276333	0.340723695	1	0.524263297	0.960945225
ENSG00000083168	0.290283622	5.52e-05	0.101082934	0.024981876	0.258724282
ENSG00000029534	-0.677788861	0.017253629	1	0.161714683	0.650445143
ENSG00000158669	-0.209103747	0.159345569	1	0.37456614	0.889235723
ENSG00000147536	0.155267631	0.262945997	1	0.464642958	0.940285517
ENSG00000104332	0.505117371	0.008656995	1	0.127372262	0.584108622
ENSG00000188676	0.319961239	0.714670916	1	0.782116627	0.995548754
ENSG00000131203	-3.563305799	6.02e-06	0.008162969	0.012721956	0.177847065
ENSG00000168615	0.396147261	0.004659831	1	0.103270532	0.530736858
ENSG00000169490	-0.041377123	0.660590812	1	0.745095568	0.995548754
ENSG00000169499	1.231439125	8.86e-17	1.55e-14	1.22e-05	0.001320179
ENSG00000145147	-1.161825794	0.002482135	1	0.083551366	0.48347934
ENSG00000218336	-2.009281864	1.66e-05	0.025722054	0.017286819	0.210897199
ENSG00000129187	-0.793376458	0.000101117	0.202881194	0.030169584	0.284984206
ENSG00000151718	-0.122172317	0.331965332	1	0.517578921	0.959846287
ENSG00000077782	-1.567495013	2.25e-65	1.01e-64	2.22e-16	7.84e-13
ENSG00000182552	-0.341988064	0.053473976	1	0.242564261	0.77668919
ENSG00000147535	-0.336733371	0.002357139	1	0.082122573	0.479799718
ENSG00000147465	0.127391047	0.773134464	1	0.82413169	0.996332353
ENSG00000129691	0.080842232	0.575052813	1	0.687017371	0.990939738
ENSG00000215262	-0.685047672	0.543021512	1	0.665609426	0.988717092
ENSG00000129696	0.007482646	0.964213698	1	0.968764116	0.99957234
ENSG00000198042	-0.23972886	0.199828941	1	0.41198356	0.913052006
ENSG00000165392	0.151536348	0.224509296	1	0.433593197	0.923413015
ENSG00000104687	0.070722876	0.824750388	1	0.861553451	0.996332353
ENSG00000197265	0.489878576	6.53e-05	0.122474853	0.02631267	0.266002878
ENSG00000157110	0.728131747	0.001747487	1	0.074433382	0.457597852
ENSG00000109536	0.238904601	0.098181423	1	0.306957629	0.841188601
ENSG00000104763	0.075798407	0.526590119	1	0.654342362	0.987629493
ENSG00000078674	0.325509612	0.00046813	1	0.048901296	0.365530158
ENSG00000104760	-0.675881968	0.711670756	NA	0.780093043	0.995548754
ENSG00000104213	-0.32419374	0.220149689	1	0.429998798	0.921102916
ENSG00000003989	-0.127734154	0.690527541	1	0.766039973	0.995548754
ENSG00000155975	0.219832742	0.137884485	1	0.352328591	0.876313563
ENSG00000198791	0.299697558	0.00346217	1	0.093246478	0.510169763
ENSG00000078579	-0.811628655	NA	NA	0.728127775	0.995055327
ENSG00000052802	-0.361540789	0.15198872	1	0.367286252	0.884134607
ENSG00000109466	0.147526207	0.447658519	1	0.600682833	0.977510028
ENSG00000109586	0.662123179	5.16e-14	1.45e-11	6.89e-05	0.004656429
ENSG00000164105	0.92212045	1.56e-06	0.001830765	0.008554848	0.13831827
ENSG00000164106	-3.408815273	2.28e-10	1.1e-07	0.000678408	0.026805989
ENSG00000164120	-1.427617461	0.005645053	1	0.110201964	0.546264367
ENSG00000151617	-2.246306088	2.37e-20	2.53e-18	1.35e-06	0.000239918
ENSG00000164168	-0.956633876	4.4e-10	2.24e-07	0.000815792	0.030364943
ENSG00000151623	0.058805781	0.871583962	1	0.896942237	0.998394221
ENSG00000234828	-1.202690207	NA	NA	0.73869538	0.995548754
ENSG00000127511	0.106056372	0.275914525	1	0.47498934	0.944670789
ENSG00000154556	0.586951311	0.01421642	1	0.151127618	0.631557188
ENSG00000168310	0.207428154	0.380170092	1	0.553177185	0.967507955
ENSG00000164305	-0.531352388	0.004309682	1	0.100559409	0.524735433
ENSG00000151725	-1.142654943	0.000872671	1	0.059500806	0.40783253
ENSG00000164323	-0.01961864	0.877697867	1	0.901629524	0.998687018
ENSG00000151729	-0.475788416	2.71e-06	0.003343424	0.0100348	0.153893577
ENSG00000109775	0.278730306	0.009409081	1	0.131079773	0.591916482
ENSG00000154553	-1.651934631	0.00087562	1	0.059568882	0.408016313
ENSG00000109771	0.694880403	0.250682381	1	0.454919159	0.935005585
ENSG00000164342	0.236816448	0.047041177	1	0.231228071	0.76291935
ENSG00000145439	0.115473493	0.298544375	1	0.492745896	0.951049424
ENSG00000154447	0.422376456	0.004216164	1	0.09980118	0.523283208
ENSG00000137601	0.666281552	1.27e-06	0.001455625	0.008051461	0.13272436
ENSG00000198948	0.713633862	1.2e-13	3.55e-11	8.66e-05	0.005576987
ENSG00000102921	0.831846975	2.55e-21	2.49e-19	7.53e-07	0.000146284
ENSG00000102924	-0.782021593	0.61414547	NA	0.714603572	0.992041757
ENSG00000155393	-0.744568025	0.005455414	1	0.108963464	0.543124784
ENSG00000121281	-0.606518966	0.093075592	1	0.300637869	0.835043861
ENSG00000166164	0.091916059	0.523223848	1	0.651897071	0.987077107
ENSG00000140807	-1.163637044	0.051696071	1	0.239472768	0.773611005
ENSG00000167208	-2.005360245	0.112405478	NA	0.324359958	0.853793133
ENSG00000103449	-1.904826785	NA	NA	0.609474341	0.979210244
ENSG00000103479	0.203325028	0.263290672	1	0.464933492	0.940285517
ENSG00000166971	0.260462368	0.005495663	1	0.109229098	0.543808903
ENSG00000172071	-0.251427128	0.003382356	1	0.0925515	0.50794201
ENSG00000181938	-0.650586316	0.00342918	1	0.092973661	0.509071656
ENSG00000103037	0.240268395	0.278392577	1	0.476874819	0.945742729
ENSG00000125166	-0.159884636	0.170504066	1	0.385133433	0.896794318
ENSG00000140937	-1.554461896	8.26e-08	7.17e-05	0.003647971	0.079732063
ENSG00000170365	0.430466954	1.69e-07	0.000158241	0.004489083	0.091067328
ENSG00000164167	-0.475747019	0.064240844	1	0.260193445	0.79575985
ENSG00000120519	-0.205981265	0.085992189	1	0.291575894	0.825462619
ENSG00000105576	0.344288873	0.002611564	1	0.084959825	0.487394918
ENSG00000069329	0.311717051	0.000720325	1	0.056058349	0.393262592
ENSG00000091651	-0.319568281	0.019684446	1	0.169337326	0.664414168
ENSG00000140795	-0.947452327	0.579231698	NA	0.690037821	0.990939738
ENSG00000166123	-0.385457468	0.011630418	1	0.141052667	0.611285951
ENSG00000069345	0.051429301	0.732762343	1	0.795590057	0.995548754
ENSG00000129636	-0.127280714	0.272253813	1	0.472180054	0.943100588
ENSG00000132005	0.33741059	0.005327833	1	0.108113367	0.540924404
ENSG00000099797	-0.132924393	0.415028236	1	0.577718528	0.974086513
ENSG00000109436	0.181024387	0.32175583	1	0.510122285	0.956713628
ENSG00000109424	0.642137974	NA	NA	0.785389476	0.995548754
ENSG00000109445	0.138143622	0.205552111	1	0.417137612	0.915418911
ENSG00000164136	-0.405086125	0.2096095	1	0.420724841	0.917002045
ENSG00000109458	0.010207544	0.972529657	1	0.97560264	0.99957234
ENSG00000153147	0.095690755	0.429665975	1	0.587896418	0.976255017
ENSG00000261701	-0.72242961	0.085979078	1	0.291537764	0.825462619
ENSG00000257017	-0.72242961	0.085979078	1	0.291537764	0.825462619
ENSG00000140830	0.143349175	0.234672047	1	0.441935326	0.928553466
ENSG00000102984	0.145932962	0.468888949	1	0.615059316	0.979738815
ENSG00000182149	0.32881434	1.57e-08	1.13e-05	0.00225031	0.059469864
ENSG00000102967	-0.445887108	0.006206177	1	0.113846846	0.553780972
ENSG00000166747	0.23259756	0.013134762	1	0.147051355	0.623628482
ENSG00000040199	-0.009360345	0.974081166	1	0.977217441	0.99957234
ENSG00000177508	0.820776465	2.46e-05	0.040542179	0.019531356	0.22469016
ENSG00000176842	0.832262881	0.000482494	1	0.049401191	0.366854078
ENSG00000159387	1.909126894	0.174468092	NA	0.388980312	0.898945505
ENSG00000087245	-1.806042584	2.74e-13	8.41e-11	0.00010795	0.006665559
ENSG00000087258	-0.008612095	0.983465124	1	0.984579816	0.99957234
ENSG00000157350	-0.551765163	0.014959014	1	0.153909154	0.635779593
ENSG00000157368	0.398105468	0.195651489	1	0.408259831	0.910860425
ENSG00000159461	0.007042029	0.950267166	1	0.956540408	0.99957234
ENSG00000103051	0.281563923	0.009353208	1	0.130773318	0.591916482
ENSG00000167005	-0.018260532	0.908947483	1	0.924083744	0.99957234
ENSG00000125124	0.053864528	0.746627357	1	0.80583187	0.995548754
ENSG00000166451	-1.083429324	3.82e-07	0.000388577	0.005683698	0.10596394
ENSG00000102891	1.446214219	0.075996468	1	0.27763637	0.81324493
ENSG00000166446	0.119553457	0.533447838	1	0.658980395	0.98793022
ENSG00000087250	-0.472182398	0.27311628	1	0.472825556	0.943493585
ENSG00000187193	0.719350045	5.64e-05	0.103378425	0.025133916	0.259734265
ENSG00000198417	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000169715	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000169688	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000125144	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000125148	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000205364	0.603065993	0.003187468	1	0.090830137	0.502007169
ENSG00000070915	-4.16274918	8.67e-10	4.71e-07	0.000988512	0.034341268
ENSG00000140876	0.047511079	0.773134464	1	0.824100123	0.996332353
ENSG00000051108	-0.245356419	0.330982842	1	0.516885501	0.959684231
ENSG00000152910	-4.857263178	3.72e-05	0.064545465	0.022134278	0.24163305
ENSG00000172775	0.146289314	0.114813629	1	0.327234783	0.855512341
ENSG00000102934	0.373252142	0.452200419	1	0.60371312	0.978060016
ENSG00000102931	-0.464286668	0.003754229	1	0.095848277	0.516006775
ENSG00000006210	-0.463398797	0.004711809	1	0.103668697	0.53122
ENSG00000102962	2.606197405	NA	NA	0.362474488	0.882838143
ENSG00000102970	0.263811665	0.678416979	1	0.757768122	0.995548754
ENSG00000005194	-0.23193424	0.272479283	1	0.472374099	0.943100588
ENSG00000088682	-0.164377112	0.267294059	1	0.46840616	0.940977833
ENSG00000102978	0.169222232	0.177889214	1	0.392157057	0.90113537
ENSG00000205336	-0.03975709	0.899112432	1	0.916505861	0.99957234
ENSG00000140854	-0.225930407	0.176092771	1	0.390373213	0.900720588
ENSG00000140859	0.446573028	0.000489111	1	0.049630099	0.367311128
ENSG00000070729	-0.517950895	0.113244746	1	0.3253922	0.854174692
ENSG00000102996	-0.583547187	3.54e-06	0.004537162	0.010881946	0.160717389
ENSG00000072954	-0.184290627	0.245364601	1	0.450709446	0.932705852
ENSG00000103005	0.078865565	0.556659078	1	0.674777814	0.989957052
ENSG00000070761	0.037954769	0.850533692	1	0.880923205	0.997421634
ENSG00000167460	0.846916144	3.76e-13	1.18e-10	0.000117715	0.007102832
ENSG00000179913	2.043101373	1.97e-14	5.1e-12	5.29e-05	0.003862389
ENSG00000105639	0.715002358	0.000299854	0.707620669	0.042421705	0.34063937
ENSG00000130313	0.23822606	0.226422875	1	0.435069062	0.924854729
ENSG00000130304	-0.033149037	0.923790541	1	0.934989975	0.99957234
ENSG00000258102	0.160324179	0.568517673	1	0.682803049	0.990793187
ENSG00000140941	0.160324179	0.568517673	1	0.682803049	0.990793187
ENSG00000141971	0.476671913	0.000275097	0.641319238	0.041293019	0.335674229
ENSG00000103248	0.201447822	0.035397635	1	0.208339384	0.731259497
ENSG00000131143	-0.125261636	0.21889534	1	0.428788338	0.921042809
ENSG00000131148	-0.373733917	0.041743674	1	0.221143686	0.750534266
ENSG00000269307	0.026010266	0.884650424	1	0.907018499	0.998687018
ENSG00000105393	0.026010266	0.884650424	1	0.907018499	0.998687018
ENSG00000131153	-0.543981201	0.026479493	1	0.187789049	0.698486876
ENSG00000131149	0.710217425	2.24e-05	0.036224659	0.018949541	0.221599073
ENSG00000153786	0.024405387	0.839592785	1	0.873116917	0.996892779
ENSG00000135709	0.257952406	0.317846318	1	0.507349864	0.955465301
ENSG00000103196	1.240583429	3.99e-05	0.069864915	0.022611724	0.244958414
ENSG00000103194	-0.082634783	0.715376721	1	0.782588776	0.995548754
ENSG00000103187	0.140958325	0.288207116	1	0.484822344	0.947287204
ENSG00000135686	-0.057277587	0.828116515	1	0.864263697	0.996332353
ENSG00000154099	1.079361334	0.593731023	NA	0.700434757	0.990957385
ENSG00000103168	-0.080238799	0.755221212	1	0.811760369	0.995906554
ENSG00000099308	0.223355319	0.056266183	1	0.247423497	0.781206845
ENSG00000268173	-0.357881475	0.000119425	0.245636444	0.031778501	0.292774155
ENSG00000105647	-0.357881475	0.000119425	0.245636444	0.031778501	0.292774155
ENSG00000140943	-0.253773834	0.009416727	1	0.131134179	0.591920456
ENSG00000103154	-2.182428664	NA	NA	0.538230673	0.96456431
ENSG00000216490	-0.092781876	0.405150696	1	0.570829626	0.971530217
ENSG00000230989	-0.095398488	0.451629498	1	0.603275599	0.978060016
ENSG00000105649	-0.187996867	0.503526194	1	0.638886042	0.984745921
ENSG00000140945	-1.412642928	7.13e-10	3.8e-07	0.000934919	0.033235607
ENSG00000105650	0.215694291	0.631231334	1	0.72542968	0.994363499
ENSG00000135698	0.415950754	0.010085948	1	0.134238029	0.598446058
ENSG00000086696	3.065302693	3.01e-08	2.33e-05	0.002720681	0.066537313
ENSG00000135697	1.38372046	0.000995792	1	0.062070988	0.416936712
ENSG00000166455	0.50725163	0.044506957	1	0.226482676	0.756842251
ENSG00000130520	-0.149542556	0.510574849	1	0.643568873	0.986064283
ENSG00000105664	-4.652060092	2.64e-08	2.01e-05	0.002617466	0.06517567
ENSG00000135778	0.103207524	0.444554222	1	0.598662816	0.976511034
ENSG00000143674	0.003820182	0.987012618	1	0.987457909	0.99957234
ENSG00000129933	0.196397526	0.04369212	1	0.224910202	0.755330649
ENSG00000105717	-0.945065971	0.237791077	1	0.444586271	0.929390854
ENSG00000064547	0.496705644	0.1114641	1	0.323320774	0.85240971
ENSG00000105726	0.097478536	0.533318566	1	0.658901922	0.98793022
ENSG00000104613	-0.117627218	0.346417513	1	0.528285295	0.963079577
ENSG00000204843	-0.103042533	0.242259339	1	0.448175341	0.931492203
ENSG00000082175	-3.300680852	3.74e-16	7.29e-14	1.8e-05	0.001742827
ENSG00000179776	-2.824759649	6.34e-07	0.000679198	0.006583991	0.116354474
ENSG00000166546	-1.594134818	0.000288537	0.677298478	0.041915368	0.338280497
ENSG00000140931	-0.656617406	0.010312149	1	0.13536241	0.599517693
ENSG00000159593	0.048620534	0.692306364	1	0.767203399	0.995548754
ENSG00000166595	0.487130157	0.001058897	1	0.063273947	0.421753845
ENSG00000166592	0.531537647	0.258253403	1	0.460873911	0.938662799
ENSG00000168748	0.497219384	0.287691174	1	0.484449174	0.947228548
ENSG00000067955	0.019868143	0.905235312	1	0.920999791	0.99957234
ENSG00000102871	0.079505829	0.515201008	1	0.646765482	0.986379164
ENSG00000125149	0.235125531	0.09922065	1	0.30824431	0.842193406
ENSG00000176387	0.905028658	0.030952778	1	0.198340602	0.717323114
ENSG00000102904	0.63197246	0.708845005	NA	0.778064505	0.995548754
ENSG00000141086	-1.260854098	0.248561099	1	0.453260188	0.934176481
